Year,County,Planting Date,V8_to_R3_Duration
1970,Cass,1970-06-03,77.0
1970,Cass,1970-06-04,82.0
1970,Cass,1970-06-05,88.0
1970,Cass,1970-06-06,91.0
1970,Crow_Wing,1970-04-15,59.0
1970,Crow_Wing,1970-04-16,59.0
1970,Crow_Wing,1970-04-17,59.0
1970,Crow_Wing,1970-04-18,59.0
1970,Crow_Wing,1970-04-19,59.0
1970,Crow_Wing,1970-04-20,59.0
1970,Crow_Wing,1970-04-21,59.0
1970,Crow_Wing,1970-04-22,59.0
1970,Crow_Wing,1970-04-23,59.0
1970,Crow_Wing,1970-04-24,59.0
1970,Crow_Wing,1970-04-25,59.0
1970,Crow_Wing,1970-04-26,59.0
1970,Crow_Wing,1970-04-27,59.0
1970,Crow_Wing,1970-04-28,58.0
1970,Crow_Wing,1970-04-29,59.0
1970,Crow_Wing,1970-04-30,59.0
1970,Crow_Wing,1970-05-01,59.0
1970,Crow_Wing,1970-05-02,59.0
1970,Crow_Wing,1970-05-03,59.0
1970,Crow_Wing,1970-05-04,58.0
1970,Crow_Wing,1970-05-05,59.0
1970,Crow_Wing,1970-05-06,59.0
1970,Crow_Wing,1970-05-07,59.0
1970,Crow_Wing,1970-05-08,58.0
1970,Crow_Wing,1970-05-09,59.0
1970,Crow_Wing,1970-05-10,59.0
1970,Crow_Wing,1970-05-11,59.0
1970,Crow_Wing,1970-05-12,59.0
1970,Crow_Wing,1970-05-13,59.0
1970,Crow_Wing,1970-05-14,59.0
1970,Crow_Wing,1970-05-15,59.0
1970,Crow_Wing,1970-05-16,59.0
1970,Crow_Wing,1970-05-17,59.0
1970,Crow_Wing,1970-05-18,59.0
1970,Crow_Wing,1970-05-19,60.0
1970,Crow_Wing,1970-05-20,66.0
1970,Crow_Wing,1970-05-21,67.0
1970,Crow_Wing,1970-05-22,66.0
1970,Crow_Wing,1970-05-23,67.0
1970,Crow_Wing,1970-05-24,66.0
1970,Crow_Wing,1970-05-25,67.0
1970,Crow_Wing,1970-05-26,67.0
1970,Crow_Wing,1970-05-27,66.0
1970,Crow_Wing,1970-05-28,67.0
1970,Crow_Wing,1970-05-29,67.0
1970,Crow_Wing,1970-05-30,68.0
1970,Crow_Wing,1970-05-31,70.0
1970,Crow_Wing,1970-06-01,73.0
1970,Crow_Wing,1970-06-02,73.0
1970,Crow_Wing,1970-06-03,73.0
1970,Crow_Wing,1970-06-04,73.0
1970,Crow_Wing,1970-06-05,75.0
1970,Crow_Wing,1970-06-06,75.0
1970,Crow_Wing,1970-06-07,75.0
1970,Crow_Wing,1970-06-08,86.0
1970,Crow_Wing,1970-06-09,90.0
1970,Douglas,1970-04-15,55.0
1970,Douglas,1970-04-16,55.0
1970,Douglas,1970-04-17,55.0
1970,Douglas,1970-04-18,55.0
1970,Douglas,1970-04-19,55.0
1970,Douglas,1970-04-20,55.0
1970,Douglas,1970-04-21,55.0
1970,Douglas,1970-04-22,55.0
1970,Douglas,1970-04-23,55.0
1970,Douglas,1970-04-24,55.0
1970,Douglas,1970-04-25,55.0
1970,Douglas,1970-04-26,55.0
1970,Douglas,1970-04-27,55.0
1970,Douglas,1970-04-28,55.0
1970,Douglas,1970-04-29,55.0
1970,Douglas,1970-04-30,54.0
1970,Douglas,1970-05-01,54.0
1970,Douglas,1970-05-02,54.0
1970,Douglas,1970-05-03,54.0
1970,Douglas,1970-05-04,54.0
1970,Douglas,1970-05-05,54.0
1970,Douglas,1970-05-06,55.0
1970,Douglas,1970-05-07,54.0
1970,Douglas,1970-05-08,55.0
1970,Douglas,1970-05-09,55.0
1970,Douglas,1970-05-10,56.0
1970,Douglas,1970-05-11,55.0
1970,Douglas,1970-05-12,55.0
1970,Douglas,1970-05-13,55.0
1970,Douglas,1970-05-14,56.0
1970,Douglas,1970-05-15,56.0
1970,Douglas,1970-05-16,56.0
1970,Douglas,1970-05-17,55.0
1970,Douglas,1970-05-18,56.0
1970,Douglas,1970-05-19,56.0
1970,Douglas,1970-05-20,55.0
1970,Douglas,1970-05-21,56.0
1970,Douglas,1970-05-22,55.0
1970,Douglas,1970-05-23,56.0
1970,Douglas,1970-05-24,56.0
1970,Douglas,1970-05-25,55.0
1970,Douglas,1970-05-26,56.0
1970,Douglas,1970-05-27,56.0
1970,Douglas,1970-05-28,56.0
1970,Douglas,1970-05-29,56.0
1970,Douglas,1970-05-30,56.0
1970,Douglas,1970-05-31,56.0
1970,Douglas,1970-06-01,57.0
1970,Douglas,1970-06-02,57.0
1970,Douglas,1970-06-03,62.0
1970,Douglas,1970-06-04,62.0
1970,Douglas,1970-06-05,63.0
1970,Douglas,1970-06-06,63.0
1970,Douglas,1970-06-07,62.0
1970,Douglas,1970-06-08,64.0
1970,Douglas,1970-06-09,67.0
1970,Douglas,1970-06-10,69.0
1970,Douglas,1970-06-11,71.0
1970,Douglas,1970-06-12,71.0
1970,Douglas,1970-06-13,82.0
1970,Douglas,1970-06-14,83.0
1970,Douglas,1970-06-15,85.0
1970,Hubbard,1970-04-15,61.0
1970,Hubbard,1970-04-16,61.0
1970,Hubbard,1970-04-17,61.0
1970,Hubbard,1970-04-18,61.0
1970,Hubbard,1970-04-19,61.0
1970,Hubbard,1970-04-20,61.0
1970,Hubbard,1970-04-21,61.0
1970,Hubbard,1970-04-22,61.0
1970,Hubbard,1970-04-23,61.0
1970,Hubbard,1970-04-24,61.0
1970,Hubbard,1970-04-25,61.0
1970,Hubbard,1970-04-26,61.0
1970,Hubbard,1970-04-27,62.0
1970,Hubbard,1970-04-28,62.0
1970,Hubbard,1970-04-29,63.0
1970,Hubbard,1970-04-30,63.0
1970,Hubbard,1970-05-01,67.0
1970,Hubbard,1970-05-02,67.0
1970,Hubbard,1970-05-03,67.0
1970,Hubbard,1970-05-04,68.0
1970,Hubbard,1970-05-05,68.0
1970,Hubbard,1970-05-06,69.0
1970,Hubbard,1970-05-07,69.0
1970,Hubbard,1970-05-08,69.0
1970,Hubbard,1970-05-09,69.0
1970,Hubbard,1970-05-10,68.0
1970,Hubbard,1970-05-11,68.0
1970,Hubbard,1970-05-12,68.0
1970,Hubbard,1970-05-13,68.0
1970,Hubbard,1970-05-14,69.0
1970,Hubbard,1970-05-15,69.0
1970,Hubbard,1970-05-16,69.0
1970,Hubbard,1970-05-17,69.0
1970,Hubbard,1970-05-18,69.0
1970,Hubbard,1970-05-19,72.0
1970,Hubbard,1970-05-20,75.0
1970,Hubbard,1970-05-21,75.0
1970,Hubbard,1970-05-22,75.0
1970,Hubbard,1970-05-23,76.0
1970,Hubbard,1970-05-24,77.0
1970,Hubbard,1970-05-25,78.0
1970,Hubbard,1970-05-26,79.0
1970,Hubbard,1970-05-27,79.0
1970,Hubbard,1970-05-28,79.0
1970,Hubbard,1970-05-29,78.0
1970,Hubbard,1970-05-30,79.0
1970,Hubbard,1970-05-31,78.0
1970,Hubbard,1970-06-01,88.0
1970,Hubbard,1970-06-02,89.0
1970,Hubbard,1970-06-03,90.0
1970,Hubbard,1970-06-04,93.0
1970,Kandiyohi,1970-04-15,53.0
1970,Kandiyohi,1970-04-16,53.0
1970,Kandiyohi,1970-04-17,53.0
1970,Kandiyohi,1970-04-18,53.0
1970,Kandiyohi,1970-04-19,53.0
1970,Kandiyohi,1970-04-20,53.0
1970,Kandiyohi,1970-04-21,53.0
1970,Kandiyohi,1970-04-22,53.0
1970,Kandiyohi,1970-04-23,53.0
1970,Kandiyohi,1970-04-24,53.0
1970,Kandiyohi,1970-04-25,53.0
1970,Kandiyohi,1970-04-26,53.0
1970,Kandiyohi,1970-04-27,52.0
1970,Kandiyohi,1970-04-28,52.0
1970,Kandiyohi,1970-04-29,53.0
1970,Kandiyohi,1970-04-30,53.0
1970,Kandiyohi,1970-05-01,54.0
1970,Kandiyohi,1970-05-02,54.0
1970,Kandiyohi,1970-05-03,53.0
1970,Kandiyohi,1970-05-04,54.0
1970,Kandiyohi,1970-05-05,54.0
1970,Kandiyohi,1970-05-06,54.0
1970,Kandiyohi,1970-05-07,54.0
1970,Kandiyohi,1970-05-08,55.0
1970,Kandiyohi,1970-05-09,55.0
1970,Kandiyohi,1970-05-10,55.0
1970,Kandiyohi,1970-05-11,55.0
1970,Kandiyohi,1970-05-12,54.0
1970,Kandiyohi,1970-05-13,54.0
1970,Kandiyohi,1970-05-14,54.0
1970,Kandiyohi,1970-05-15,54.0
1970,Kandiyohi,1970-05-16,54.0
1970,Kandiyohi,1970-05-17,53.0
1970,Kandiyohi,1970-05-18,54.0
1970,Kandiyohi,1970-05-19,54.0
1970,Kandiyohi,1970-05-20,55.0
1970,Kandiyohi,1970-05-21,55.0
1970,Kandiyohi,1970-05-22,54.0
1970,Kandiyohi,1970-05-23,55.0
1970,Kandiyohi,1970-05-24,54.0
1970,Kandiyohi,1970-05-25,55.0
1970,Kandiyohi,1970-05-26,55.0
1970,Kandiyohi,1970-05-27,55.0
1970,Kandiyohi,1970-05-28,55.0
1970,Kandiyohi,1970-05-29,56.0
1970,Kandiyohi,1970-05-30,55.0
1970,Kandiyohi,1970-05-31,55.0
1970,Kandiyohi,1970-06-01,55.0
1970,Kandiyohi,1970-06-02,55.0
1970,Kandiyohi,1970-06-03,56.0
1970,Kandiyohi,1970-06-04,55.0
1970,Kandiyohi,1970-06-05,55.0
1970,Kandiyohi,1970-06-06,57.0
1970,Kandiyohi,1970-06-07,62.0
1970,Kandiyohi,1970-06-08,63.0
1970,Kandiyohi,1970-06-09,62.0
1970,Kandiyohi,1970-06-10,62.0
1970,Kandiyohi,1970-06-11,66.0
1970,Kandiyohi,1970-06-12,67.0
1970,Kandiyohi,1970-06-13,68.0
1970,Kandiyohi,1970-06-14,70.0
1970,Kandiyohi,1970-06-15,70.0
1970,Morrison,1970-04-15,56.0
1970,Morrison,1970-04-16,56.0
1970,Morrison,1970-04-17,56.0
1970,Morrison,1970-04-18,56.0
1970,Morrison,1970-04-19,56.0
1970,Morrison,1970-04-20,56.0
1970,Morrison,1970-04-21,56.0
1970,Morrison,1970-04-22,56.0
1970,Morrison,1970-04-23,56.0
1970,Morrison,1970-04-24,56.0
1970,Morrison,1970-04-25,57.0
1970,Morrison,1970-04-26,56.0
1970,Morrison,1970-04-27,57.0
1970,Morrison,1970-04-28,56.0
1970,Morrison,1970-04-29,56.0
1970,Morrison,1970-04-30,57.0
1970,Morrison,1970-05-01,57.0
1970,Morrison,1970-05-02,57.0
1970,Morrison,1970-05-03,57.0
1970,Morrison,1970-05-04,57.0
1970,Morrison,1970-05-05,58.0
1970,Morrison,1970-05-06,57.0
1970,Morrison,1970-05-07,57.0
1970,Morrison,1970-05-08,57.0
1970,Morrison,1970-05-09,57.0
1970,Morrison,1970-05-10,57.0
1970,Morrison,1970-05-11,57.0
1970,Morrison,1970-05-12,57.0
1970,Morrison,1970-05-13,57.0
1970,Morrison,1970-05-14,57.0
1970,Morrison,1970-05-15,57.0
1970,Morrison,1970-05-16,57.0
1970,Morrison,1970-05-17,58.0
1970,Morrison,1970-05-18,57.0
1970,Morrison,1970-05-19,57.0
1970,Morrison,1970-05-20,57.0
1970,Morrison,1970-05-21,57.0
1970,Morrison,1970-05-22,58.0
1970,Morrison,1970-05-23,57.0
1970,Morrison,1970-05-24,58.0
1970,Morrison,1970-05-25,59.0
1970,Morrison,1970-05-26,59.0
1970,Morrison,1970-05-27,59.0
1970,Morrison,1970-05-28,63.0
1970,Morrison,1970-05-29,64.0
1970,Morrison,1970-05-30,64.0
1970,Morrison,1970-05-31,65.0
1970,Morrison,1970-06-01,65.0
1970,Morrison,1970-06-02,65.0
1970,Morrison,1970-06-03,65.0
1970,Morrison,1970-06-04,66.0
1970,Morrison,1970-06-05,67.0
1970,Morrison,1970-06-06,71.0
1970,Morrison,1970-06-07,71.0
1970,Morrison,1970-06-08,73.0
1970,Morrison,1970-06-09,74.0
1970,Morrison,1970-06-10,84.0
1970,Morrison,1970-06-11,88.0
1970,Otter_Tail,1970-04-15,55.0
1970,Otter_Tail,1970-04-16,55.0
1970,Otter_Tail,1970-04-17,55.0
1970,Otter_Tail,1970-04-18,55.0
1970,Otter_Tail,1970-04-19,55.0
1970,Otter_Tail,1970-04-20,55.0
1970,Otter_Tail,1970-04-21,55.0
1970,Otter_Tail,1970-04-22,55.0
1970,Otter_Tail,1970-04-23,55.0
1970,Otter_Tail,1970-04-24,55.0
1970,Otter_Tail,1970-04-25,56.0
1970,Otter_Tail,1970-04-26,55.0
1970,Otter_Tail,1970-04-27,55.0
1970,Otter_Tail,1970-04-28,54.0
1970,Otter_Tail,1970-04-29,55.0
1970,Otter_Tail,1970-04-30,54.0
1970,Otter_Tail,1970-05-01,54.0
1970,Otter_Tail,1970-05-02,54.0
1970,Otter_Tail,1970-05-03,55.0
1970,Otter_Tail,1970-05-04,54.0
1970,Otter_Tail,1970-05-05,55.0
1970,Otter_Tail,1970-05-06,55.0
1970,Otter_Tail,1970-05-07,56.0
1970,Otter_Tail,1970-05-08,56.0
1970,Otter_Tail,1970-05-09,55.0
1970,Otter_Tail,1970-05-10,55.0
1970,Otter_Tail,1970-05-11,55.0
1970,Otter_Tail,1970-05-12,55.0
1970,Otter_Tail,1970-05-13,55.0
1970,Otter_Tail,1970-05-14,55.0
1970,Otter_Tail,1970-05-15,55.0
1970,Otter_Tail,1970-05-16,55.0
1970,Otter_Tail,1970-05-17,56.0
1970,Otter_Tail,1970-05-18,55.0
1970,Otter_Tail,1970-05-19,55.0
1970,Otter_Tail,1970-05-20,56.0
1970,Otter_Tail,1970-05-21,55.0
1970,Otter_Tail,1970-05-22,56.0
1970,Otter_Tail,1970-05-23,56.0
1970,Otter_Tail,1970-05-24,55.0
1970,Otter_Tail,1970-05-25,56.0
1970,Otter_Tail,1970-05-26,55.0
1970,Otter_Tail,1970-05-27,55.0
1970,Otter_Tail,1970-05-28,55.0
1970,Otter_Tail,1970-05-29,56.0
1970,Otter_Tail,1970-05-30,55.0
1970,Otter_Tail,1970-05-31,56.0
1970,Otter_Tail,1970-06-01,57.0
1970,Otter_Tail,1970-06-02,57.0
1970,Otter_Tail,1970-06-03,62.0
1970,Otter_Tail,1970-06-04,62.0
1970,Otter_Tail,1970-06-05,62.0
1970,Otter_Tail,1970-06-06,62.0
1970,Otter_Tail,1970-06-07,61.0
1970,Otter_Tail,1970-06-08,63.0
1970,Otter_Tail,1970-06-09,67.0
1970,Otter_Tail,1970-06-10,69.0
1970,Otter_Tail,1970-06-11,71.0
1970,Otter_Tail,1970-06-12,71.0
1970,Otter_Tail,1970-06-13,81.0
1970,Otter_Tail,1970-06-14,84.0
1970,Otter_Tail,1970-06-15,86.0
1970,Pope,1970-04-15,54.0
1970,Pope,1970-04-16,54.0
1970,Pope,1970-04-17,54.0
1970,Pope,1970-04-18,54.0
1970,Pope,1970-04-19,54.0
1970,Pope,1970-04-20,54.0
1970,Pope,1970-04-21,54.0
1970,Pope,1970-04-22,54.0
1970,Pope,1970-04-23,54.0
1970,Pope,1970-04-24,54.0
1970,Pope,1970-04-25,54.0
1970,Pope,1970-04-26,55.0
1970,Pope,1970-04-27,55.0
1970,Pope,1970-04-28,55.0
1970,Pope,1970-04-29,55.0
1970,Pope,1970-04-30,55.0
1970,Pope,1970-05-01,55.0
1970,Pope,1970-05-02,55.0
1970,Pope,1970-05-03,55.0
1970,Pope,1970-05-04,55.0
1970,Pope,1970-05-05,55.0
1970,Pope,1970-05-06,55.0
1970,Pope,1970-05-07,55.0
1970,Pope,1970-05-08,54.0
1970,Pope,1970-05-09,54.0
1970,Pope,1970-05-10,54.0
1970,Pope,1970-05-11,54.0
1970,Pope,1970-05-12,55.0
1970,Pope,1970-05-13,55.0
1970,Pope,1970-05-14,56.0
1970,Pope,1970-05-15,55.0
1970,Pope,1970-05-16,55.0
1970,Pope,1970-05-17,55.0
1970,Pope,1970-05-18,56.0
1970,Pope,1970-05-19,55.0
1970,Pope,1970-05-20,56.0
1970,Pope,1970-05-21,56.0
1970,Pope,1970-05-22,55.0
1970,Pope,1970-05-23,56.0
1970,Pope,1970-05-24,56.0
1970,Pope,1970-05-25,55.0
1970,Pope,1970-05-26,56.0
1970,Pope,1970-05-27,56.0
1970,Pope,1970-05-28,55.0
1970,Pope,1970-05-29,55.0
1970,Pope,1970-05-30,56.0
1970,Pope,1970-05-31,56.0
1970,Pope,1970-06-01,56.0
1970,Pope,1970-06-02,57.0
1970,Pope,1970-06-03,57.0
1970,Pope,1970-06-04,61.0
1970,Pope,1970-06-05,63.0
1970,Pope,1970-06-06,63.0
1970,Pope,1970-06-07,63.0
1970,Pope,1970-06-08,63.0
1970,Pope,1970-06-09,67.0
1970,Pope,1970-06-10,69.0
1970,Pope,1970-06-11,71.0
1970,Pope,1970-06-12,72.0
1970,Pope,1970-06-13,72.0
1970,Pope,1970-06-14,81.0
1970,Pope,1970-06-15,84.0
1970,Sherburne,1970-04-15,51.0
1970,Sherburne,1970-04-16,51.0
1970,Sherburne,1970-04-17,51.0
1970,Sherburne,1970-04-18,51.0
1970,Sherburne,1970-04-19,51.0
1970,Sherburne,1970-04-20,51.0
1970,Sherburne,1970-04-21,51.0
1970,Sherburne,1970-04-22,51.0
1970,Sherburne,1970-04-23,51.0
1970,Sherburne,1970-04-24,51.0
1970,Sherburne,1970-04-25,50.0
1970,Sherburne,1970-04-26,51.0
1970,Sherburne,1970-04-27,51.0
1970,Sherburne,1970-04-28,51.0
1970,Sherburne,1970-04-29,51.0
1970,Sherburne,1970-04-30,52.0
1970,Sherburne,1970-05-01,52.0
1970,Sherburne,1970-05-02,52.0
1970,Sherburne,1970-05-03,52.0
1970,Sherburne,1970-05-04,53.0
1970,Sherburne,1970-05-05,54.0
1970,Sherburne,1970-05-06,53.0
1970,Sherburne,1970-05-07,53.0
1970,Sherburne,1970-05-08,53.0
1970,Sherburne,1970-05-09,54.0
1970,Sherburne,1970-05-10,53.0
1970,Sherburne,1970-05-11,53.0
1970,Sherburne,1970-05-12,53.0
1970,Sherburne,1970-05-13,53.0
1970,Sherburne,1970-05-14,53.0
1970,Sherburne,1970-05-15,52.0
1970,Sherburne,1970-05-16,52.0
1970,Sherburne,1970-05-17,52.0
1970,Sherburne,1970-05-18,53.0
1970,Sherburne,1970-05-19,53.0
1970,Sherburne,1970-05-20,53.0
1970,Sherburne,1970-05-21,54.0
1970,Sherburne,1970-05-22,54.0
1970,Sherburne,1970-05-23,54.0
1970,Sherburne,1970-05-24,54.0
1970,Sherburne,1970-05-25,54.0
1970,Sherburne,1970-05-26,54.0
1970,Sherburne,1970-05-27,54.0
1970,Sherburne,1970-05-28,54.0
1970,Sherburne,1970-05-29,54.0
1970,Sherburne,1970-05-30,54.0
1970,Sherburne,1970-05-31,55.0
1970,Sherburne,1970-06-01,54.0
1970,Sherburne,1970-06-02,55.0
1970,Sherburne,1970-06-03,54.0
1970,Sherburne,1970-06-04,55.0
1970,Sherburne,1970-06-05,55.0
1970,Sherburne,1970-06-06,55.0
1970,Sherburne,1970-06-07,56.0
1970,Sherburne,1970-06-08,62.0
1970,Sherburne,1970-06-09,62.0
1970,Sherburne,1970-06-10,61.0
1970,Sherburne,1970-06-11,62.0
1970,Sherburne,1970-06-12,66.0
1970,Sherburne,1970-06-13,67.0
1970,Sherburne,1970-06-14,68.0
1970,Sherburne,1970-06-15,70.0
1970,Stearns,1970-04-15,52.0
1970,Stearns,1970-04-16,52.0
1970,Stearns,1970-04-17,52.0
1970,Stearns,1970-04-18,52.0
1970,Stearns,1970-04-19,52.0
1970,Stearns,1970-04-20,52.0
1970,Stearns,1970-04-21,52.0
1970,Stearns,1970-04-22,52.0
1970,Stearns,1970-04-23,52.0
1970,Stearns,1970-04-24,52.0
1970,Stearns,1970-04-25,53.0
1970,Stearns,1970-04-26,53.0
1970,Stearns,1970-04-27,53.0
1970,Stearns,1970-04-28,54.0
1970,Stearns,1970-04-29,54.0
1970,Stearns,1970-04-30,55.0
1970,Stearns,1970-05-01,54.0
1970,Stearns,1970-05-02,54.0
1970,Stearns,1970-05-03,54.0
1970,Stearns,1970-05-04,55.0
1970,Stearns,1970-05-05,55.0
1970,Stearns,1970-05-06,55.0
1970,Stearns,1970-05-07,55.0
1970,Stearns,1970-05-08,54.0
1970,Stearns,1970-05-09,54.0
1970,Stearns,1970-05-10,54.0
1970,Stearns,1970-05-11,54.0
1970,Stearns,1970-05-12,55.0
1970,Stearns,1970-05-13,54.0
1970,Stearns,1970-05-14,54.0
1970,Stearns,1970-05-15,54.0
1970,Stearns,1970-05-16,54.0
1970,Stearns,1970-05-17,55.0
1970,Stearns,1970-05-18,55.0
1970,Stearns,1970-05-19,55.0
1970,Stearns,1970-05-20,55.0
1970,Stearns,1970-05-21,55.0
1970,Stearns,1970-05-22,55.0
1970,Stearns,1970-05-23,55.0
1970,Stearns,1970-05-24,55.0
1970,Stearns,1970-05-25,56.0
1970,Stearns,1970-05-26,55.0
1970,Stearns,1970-05-27,55.0
1970,Stearns,1970-05-28,56.0
1970,Stearns,1970-05-29,56.0
1970,Stearns,1970-05-30,55.0
1970,Stearns,1970-05-31,56.0
1970,Stearns,1970-06-01,56.0
1970,Stearns,1970-06-02,56.0
1970,Stearns,1970-06-03,57.0
1970,Stearns,1970-06-04,57.0
1970,Stearns,1970-06-05,62.0
1970,Stearns,1970-06-06,63.0
1970,Stearns,1970-06-07,63.0
1970,Stearns,1970-06-08,62.0
1970,Stearns,1970-06-09,64.0
1970,Stearns,1970-06-10,68.0
1970,Stearns,1970-06-11,69.0
1970,Stearns,1970-06-12,71.0
1970,Stearns,1970-06-13,72.0
1970,Stearns,1970-06-14,72.0
1970,Stearns,1970-06-15,82.0
1970,Todd,1970-04-15,56.0
1970,Todd,1970-04-16,56.0
1970,Todd,1970-04-17,56.0
1970,Todd,1970-04-18,56.0
1970,Todd,1970-04-19,56.0
1970,Todd,1970-04-20,56.0
1970,Todd,1970-04-21,56.0
1970,Todd,1970-04-22,56.0
1970,Todd,1970-04-23,56.0
1970,Todd,1970-04-24,56.0
1970,Todd,1970-04-25,56.0
1970,Todd,1970-04-26,57.0
1970,Todd,1970-04-27,56.0
1970,Todd,1970-04-28,56.0
1970,Todd,1970-04-29,56.0
1970,Todd,1970-04-30,56.0
1970,Todd,1970-05-01,56.0
1970,Todd,1970-05-02,56.0
1970,Todd,1970-05-03,57.0
1970,Todd,1970-05-04,56.0
1970,Todd,1970-05-05,57.0
1970,Todd,1970-05-06,57.0
1970,Todd,1970-05-07,57.0
1970,Todd,1970-05-08,57.0
1970,Todd,1970-05-09,56.0
1970,Todd,1970-05-10,57.0
1970,Todd,1970-05-11,57.0
1970,Todd,1970-05-12,57.0
1970,Todd,1970-05-13,56.0
1970,Todd,1970-05-14,57.0
1970,Todd,1970-05-15,57.0
1970,Todd,1970-05-16,57.0
1970,Todd,1970-05-17,57.0
1970,Todd,1970-05-18,57.0
1970,Todd,1970-05-19,56.0
1970,Todd,1970-05-20,57.0
1970,Todd,1970-05-21,56.0
1970,Todd,1970-05-22,57.0
1970,Todd,1970-05-23,58.0
1970,Todd,1970-05-24,57.0
1970,Todd,1970-05-25,58.0
1970,Todd,1970-05-26,58.0
1970,Todd,1970-05-27,58.0
1970,Todd,1970-05-28,58.0
1970,Todd,1970-05-29,59.0
1970,Todd,1970-05-30,62.0
1970,Todd,1970-05-31,64.0
1970,Todd,1970-06-01,64.0
1970,Todd,1970-06-02,65.0
1970,Todd,1970-06-03,64.0
1970,Todd,1970-06-04,65.0
1970,Todd,1970-06-05,65.0
1970,Todd,1970-06-06,67.0
1970,Todd,1970-06-07,69.0
1970,Todd,1970-06-08,70.0
1970,Todd,1970-06-09,73.0
1970,Todd,1970-06-10,74.0
1970,Todd,1970-06-11,85.0
1970,Todd,1970-06-12,89.0
1970,Wadena,1970-04-15,58.0
1970,Wadena,1970-04-16,58.0
1970,Wadena,1970-04-17,58.0
1970,Wadena,1970-04-18,58.0
1970,Wadena,1970-04-19,58.0
1970,Wadena,1970-04-20,58.0
1970,Wadena,1970-04-21,58.0
1970,Wadena,1970-04-22,58.0
1970,Wadena,1970-04-23,58.0
1970,Wadena,1970-04-24,58.0
1970,Wadena,1970-04-25,58.0
1970,Wadena,1970-04-26,59.0
1970,Wadena,1970-04-27,58.0
1970,Wadena,1970-04-28,59.0
1970,Wadena,1970-04-29,58.0
1970,Wadena,1970-04-30,59.0
1970,Wadena,1970-05-01,58.0
1970,Wadena,1970-05-02,58.0
1970,Wadena,1970-05-03,58.0
1970,Wadena,1970-05-04,58.0
1970,Wadena,1970-05-05,58.0
1970,Wadena,1970-05-06,59.0
1970,Wadena,1970-05-07,58.0
1970,Wadena,1970-05-08,58.0
1970,Wadena,1970-05-09,58.0
1970,Wadena,1970-05-10,59.0
1970,Wadena,1970-05-11,59.0
1970,Wadena,1970-05-12,59.0
1970,Wadena,1970-05-13,59.0
1970,Wadena,1970-05-14,59.0
1970,Wadena,1970-05-15,59.0
1970,Wadena,1970-05-16,59.0
1970,Wadena,1970-05-17,59.0
1970,Wadena,1970-05-18,60.0
1970,Wadena,1970-05-19,64.0
1970,Wadena,1970-05-20,66.0
1970,Wadena,1970-05-21,66.0
1970,Wadena,1970-05-22,66.0
1970,Wadena,1970-05-23,65.0
1970,Wadena,1970-05-24,66.0
1970,Wadena,1970-05-25,66.0
1970,Wadena,1970-05-26,66.0
1970,Wadena,1970-05-27,66.0
1970,Wadena,1970-05-28,66.0
1970,Wadena,1970-05-29,66.0
1970,Wadena,1970-05-30,67.0
1970,Wadena,1970-05-31,67.0
1970,Wadena,1970-06-01,70.0
1970,Wadena,1970-06-02,72.0
1970,Wadena,1970-06-03,72.0
1970,Wadena,1970-06-04,72.0
1970,Wadena,1970-06-05,72.0
1970,Wadena,1970-06-06,74.0
1970,Wadena,1970-06-07,75.0
1970,Wadena,1970-06-08,85.0
1970,Wadena,1970-06-09,90.0
1971,Benton,1971-04-15,67.0
1971,Benton,1971-04-16,66.0
1971,Benton,1971-04-17,66.0
1971,Benton,1971-04-18,66.0
1971,Benton,1971-04-19,66.0
1971,Benton,1971-04-20,66.0
1971,Benton,1971-04-21,66.0
1971,Benton,1971-04-22,66.0
1971,Benton,1971-04-23,66.0
1971,Benton,1971-04-24,66.0
1971,Benton,1971-04-25,66.0
1971,Benton,1971-04-26,66.0
1971,Benton,1971-04-27,66.0
1971,Benton,1971-04-28,66.0
1971,Benton,1971-04-29,66.0
1971,Benton,1971-04-30,66.0
1971,Benton,1971-05-01,66.0
1971,Benton,1971-05-02,66.0
1971,Benton,1971-05-03,67.0
1971,Benton,1971-05-04,66.0
1971,Benton,1971-05-05,66.0
1971,Benton,1971-05-06,67.0
1971,Benton,1971-05-07,67.0
1971,Benton,1971-05-08,67.0
1971,Benton,1971-05-09,67.0
1971,Benton,1971-05-10,68.0
1971,Benton,1971-05-11,68.0
1971,Benton,1971-05-12,69.0
1971,Benton,1971-05-13,69.0
1971,Benton,1971-05-14,69.0
1971,Benton,1971-05-15,71.0
1971,Benton,1971-05-16,72.0
1971,Benton,1971-05-17,74.0
1971,Benton,1971-05-18,75.0
1971,Benton,1971-05-19,77.0
1971,Benton,1971-05-20,77.0
1971,Benton,1971-05-21,78.0
1971,Benton,1971-05-22,77.0
1971,Benton,1971-05-23,77.0
1971,Benton,1971-05-24,78.0
1971,Benton,1971-05-25,78.0
1971,Benton,1971-05-26,78.0
1971,Benton,1971-05-27,78.0
1971,Benton,1971-05-28,78.0
1971,Benton,1971-05-29,78.0
1971,Benton,1971-05-30,78.0
1971,Benton,1971-05-31,79.0
1971,Benton,1971-06-01,79.0
1971,Benton,1971-06-02,80.0
1971,Benton,1971-06-03,81.0
1971,Benton,1971-06-04,83.0
1971,Benton,1971-06-05,89.0
1971,Benton,1971-06-06,90.0
1971,Benton,1971-06-07,95.0
